Time,Ticker,Price,Size,Exchange
2017-04-21 23:10:05.000,XYZ,122.066,96.2999,A
2017-04-21 23:26:45.000,XYZ,195.457,26.2519,A
2017-04-21 23:43:40.136,XYZ,151.002,45.0634,B
2017-04-22 00:00:19.924,XYZ,112.536,62.9618,B
2017-04-22 00:16:45.000,XYZ,147.641,28.7474,A
2017-04-22 00:33:39.845,XYZ,140.23,48.7638,B
2017-04-22 00:50:05.000,XYZ,187.119,12.7518,A
2017-04-22 01:07:00.029,XYZ,104.284,18.2187,B
2017-04-22 01:23:39.847,XYZ,142.072,33.9355,B
2017-04-22 01:40:20.049,XYZ,141.298,26.2141,B
2017-04-22 01:57:00.038,XYZ,184.801,51.413,B
2017-04-22 02:13:25.000,XYZ,125.055,36.0886,A
2017-04-22 02:30:05.000,XYZ,123.96,44.3145,A
2017-04-22 02:47:00.053,XYZ,184.341,61.4772,B
2017-04-22 03:03:25.000,XYZ,139.456,24.2801,A
2017-04-22 03:20:05.000,XYZ,164.068,56.72,A
2017-04-22 03:36:59.936,XYZ,141.529,42.6438,B
2017-04-22 03:53:25.000,XYZ,102.493,98.5834,A
2017-04-22 04:10:20.138,XYZ,170.479,55.9658,B
2017-04-22 04:26:59.936,XYZ,199.604,39.069,B
2017-04-22 04:43:25.000,XYZ,179.385,80.3915,A
2017-04-22 05:00:20.087,XYZ,167.936,31.7601,B
2017-04-22 05:16:45.000,XYZ,112.881,13.8914,A
2017-04-22 05:33:25.000,XYZ,107.045,22.927,A
2017-04-22 05:50:05.000,XYZ,181.84,97.7176,A
2017-04-22 06:06:45.000,XYZ,115.244,18.6841,A
2017-04-22 06:23:25.000,XYZ,122.513,43.0292,A
2017-04-22 06:40:20.069,XYZ,128.823,43.8738,B
2017-04-22 06:57:00.089,XYZ,135.862,2.4113,B
2017-04-22 07:13:39.872,XYZ,182.286,38.1518,B
2017-04-22 07:30:05.000,XYZ,176.89,37.504,A
2017-04-22 07:46:45.000,XYZ,184.136,94.4768,A
2017-04-22 08:03:39.795,XYZ,150.968,69.0266,B
2017-04-22 08:20:19.819,XYZ,174.259,8.31249,B
2017-04-22 08:36:45.000,XYZ,128.554,49.4391,A
2017-04-22 08:53:39.916,XYZ,129.824,11.1571,B
2017-04-22 09:10:19.982,XYZ,165.488,69.4936,B
2017-04-22 09:26:59.965,XYZ,162.945,9.20542,B
2017-04-22 09:43:40.063,XYZ,141.422,86.3275,B
2017-04-22 10:00:05.000,XYZ,194.246,4.27474,A
2017-04-22 10:16:45.000,XYZ,112.447,35.8869,A
2017-04-22 10:33:40.006,XYZ,109.733,89.9061,B
2017-04-22 10:50:05.000,XYZ,164.735,87.3168,A
2017-04-22 11:07:00.021,XYZ,112.666,87.2604,B
2017-04-22 11:23:40.243,XYZ,158.469,54.9624,B
2017-04-22 11:40:05.000,XYZ,165.683,81.1505,A
2017-04-22 11:56:59.860,XYZ,119.243,49.2836,B
2017-04-22 12:13:39.950,XYZ,171.381,40.4842,B
2017-04-22 12:30:05.000,XYZ,185.695,33.8087,A
2017-04-22 12:46:45.000,XYZ,100.401,61.3602,A
2017-04-22 13:03:25.000,XYZ,185.908,21.0257,A
2017-04-22 13:20:20.084,XYZ,198.846,7.8791,B
2017-04-22 13:36:45.000,XYZ,192.478,17.8075,A
2017-04-22 13:53:40.016,XYZ,102.798,59.9936,B
2017-04-22 14:10:05.000,XYZ,124.677,31.5851,A
2017-04-22 14:26:45.000,XYZ,186.987,61.3479,A
2017-04-22 14:43:39.832,XYZ,175.087,11.6054,B
2017-04-22 15:00:19.854,XYZ,146.357,80.3202,B
2017-04-22 15:16:59.965,XYZ,189.879,11.3666,B
2017-04-22 15:33:39.894,XYZ,162.839,3.37812,B
2017-04-22 15:50:19.998,XYZ,111.788,44.8934,B
2017-04-22 16:06:45.000,XYZ,159.323,72.4038,A
2017-04-22 16:23:25.000,XYZ,104.01,7.05699,A
2017-04-22 16:40:19.877,XYZ,131.389,81.1405,B
2017-04-22 16:56:59.929,XYZ,121.879,20.6099,B
2017-04-22 17:13:39.934,XYZ,100.863,99.2772,B
2017-04-22 17:30:19.848,XYZ,129.59,99.0857,B
2017-04-22 17:46:45.000,XYZ,143.544,89.4373,A
2017-04-22 18:03:39.977,XYZ,163.011,6.0747,B
2017-04-22 18:20:19.921,XYZ,153.255,41.9102,B
2017-04-22 18:36:59.943,XYZ,165.144,10.2926,B
2017-04-22 18:53:25.000,XYZ,172.548,59.14,A
2017-04-22 19:10:19.864,XYZ,140.755,5.72965,B
2017-04-22 19:26:45.000,XYZ,165.09,8.62664,A
2017-04-22 19:43:40.027,XYZ,189.208,78.28,B
2017-04-22 20:00:20.174,XYZ,103.309,78.037,B
2017-04-22 20:16:59.945,XYZ,160.78,18.8741,B
2017-04-22 20:33:25.000,XYZ,176.406,3.69551,A
2017-04-22 20:50:20.024,XYZ,190.88,46.3976,B
2017-04-22 21:06:45.000,XYZ,133.76,43.0998,A
2017-04-22 21:23:25.000,XYZ,182.8,44.6432,A
2017-04-22 21:40:05.000,XYZ,106.545,19.8031,A
2017-04-22 21:57:00.147,XYZ,182.382,45.8634,B
2017-04-22 22:13:25.000,XYZ,163.572,15.098,A
2017-04-22 22:30:05.000,XYZ,120.848,22.7225,A
2017-04-22 22:46:45.000,XYZ,153.748,37.8689,A
2017-04-22 23:03:25.000,XYZ,124.992,53.1193,A
2017-04-22 23:20:05.000,XYZ,165.836,60.5137,A
2017-04-22 23:36:45.000,XYZ,184.889,2.49106,A
2017-04-22 23:53:40.053,XYZ,165.646,56.19,B
2017-04-23 00:10:20.028,XYZ,129.783,92.8755,B
2017-04-23 00:26:45.000,XYZ,132.009,97.0952,A
2017-04-23 00:43:40.049,XYZ,164.818,29.8717,B
2017-04-23 01:00:20.148,XYZ,114.517,28.6718,B
2017-04-23 01:16:45.000,XYZ,140.305,27.4585,A
2017-04-23 01:33:40.053,XYZ,198.503,93.6988,B
2017-04-23 01:50:19.836,XYZ,152.708,71.6337,B
2017-04-23 02:06:45.000,XYZ,143.285,98.9487,A
2017-04-23 02:23:40.008,XYZ,121.618,81.6918,B
2017-04-23 02:40:19.955,XYZ,122.619,2.2769,B
2017-04-23 02:56:45.000,XYZ,109.662,54.2512,A
2017-04-23 03:13:39.994,XYZ,102.736,74.0737,B
2017-04-23 03:30:19.929,XYZ,192.456,66.7036,B
2017-04-23 03:47:00.086,XYZ,141.703,41.1905,B
2017-04-23 04:03:25.000,XYZ,172.183,98.2887,A
2017-04-23 04:20:20.224,XYZ,140.525,60.2096,B
2017-04-23 04:36:59.814,XYZ,127.241,22.1775,B
2017-04-23 04:53:40.061,XYZ,106.359,8.3183,B
2017-04-23 05:10:20.044,XYZ,161.039,84.2208,B
2017-04-23 05:27:00.032,XYZ,114.294,71.8674,B
2017-04-23 05:43:25.000,XYZ,172.586,28.1204,A
2017-04-23 06:00:05.000,XYZ,136.739,71.2977,A
2017-04-23 06:16:59.843,XYZ,119.531,15.7887,B
2017-04-23 06:33:25.000,XYZ,129.404,13.8384,A
2017-04-23 06:50:05.000,XYZ,197.308,85.876,A
2017-04-23 07:06:45.000,XYZ,196.222,93.1674,A
2017-04-23 07:23:39.859,XYZ,128.494,9.55981,B
2017-04-23 07:40:20.032,XYZ,186.061,6.97231,B
2017-04-23 07:56:45.000,XYZ,107.031,15.8812,A
2017-04-23 08:13:25.000,XYZ,123.171,30.8046,A
2017-04-23 08:30:19.876,XYZ,156.139,73.4821,B
2017-04-23 08:46:45.000,XYZ,112.037,85.7736,A
2017-04-23 09:03:25.000,XYZ,115.726,25.3207,A
2017-04-23 09:20:19.869,XYZ,120.477,44.6492,B
2017-04-23 09:36:45.000,XYZ,147.787,3.71238,A
2017-04-23 09:53:39.980,XYZ,156.743,45.9315,B
2017-04-23 10:10:05.000,XYZ,159.089,17.9478,A
2017-04-23 10:26:45.000,XYZ,139.329,57.2882,A
2017-04-23 10:43:39.902,XYZ,132.681,92.838,B
2017-04-23 11:00:20.139,XYZ,168.51,73.1197,B
2017-04-23 11:16:45.000,XYZ,171.005,47.1129,A
2017-04-23 11:33:25.000,XYZ,125.685,20.8842,A
2017-04-23 11:50:05.000,XYZ,125.522,39.4938,A
2017-04-23 12:06:59.888,XYZ,166.592,3.28106,B
2017-04-23 12:23:40.039,XYZ,107.032,39.239,B
2017-04-23 12:40:20.074,XYZ,165.065,86.7816,B
2017-04-23 12:56:45.000,XYZ,199.382,99.8334,A
2017-04-23 13:13:39.915,XYZ,143.432,40.8743,B
2017-04-23 13:30:20.010,XYZ,144.488,93.5234,B
2017-04-23 13:47:00.103,XYZ,162.951,22.9448,B
2017-04-23 14:03:39.939,XYZ,115.028,9.95744,B
2017-04-23 14:20:20.213,XYZ,141.45,27.2094,B
2017-04-23 14:37:00.125,XYZ,115.181,16.5569,B
2017-04-23 14:53:25.000,XYZ,196.116,22.1931,A
2017-04-23 15:10:05.000,XYZ,185.177,55.1785,A
2017-04-23 15:27:00.262,XYZ,199.373,87.9499,B
2017-04-23 15:43:40.142,XYZ,147.94,36.3417,B
2017-04-23 16:00:19.941,XYZ,142.637,77.0953,B
2017-04-23 16:17:00.011,XYZ,138.576,34.5685,B
2017-04-23 16:33:39.841,XYZ,130.941,14.6746,B
2017-04-23 16:50:05.000,XYZ,160.838,67.1534,A
2017-04-23 17:06:45.000,XYZ,191.457,11.6494,A
2017-04-23 17:23:39.866,XYZ,175.258,85.678,B
2017-04-23 17:40:19.974,XYZ,147.229,22.1866,B
2017-04-23 17:56:45.000,XYZ,171.441,76.3846,A
2017-04-23 18:13:39.909,XYZ,160.09,27.3377,B
2017-04-23 18:30:20.114,XYZ,147.632,8.53158,B
2017-04-23 18:46:59.918,XYZ,193.862,42.2325,B
2017-04-23 19:03:25.000,XYZ,180.425,51.3123,A
2017-04-23 19:20:05.000,XYZ,191.03,91.8883,A
2017-04-23 19:36:45.000,XYZ,164.169,5.09558,A
2017-04-23 19:53:25.000,XYZ,191.988,6.02256,A
2017-04-23 20:10:20.061,XYZ,141.29,29.8481,B
2017-04-23 20:26:45.000,XYZ,133.228,94.8754,A
2017-04-23 20:43:40.004,XYZ,154.159,96.8234,B
2017-04-23 21:00:05.000,XYZ,167.775,34.5775,A
2017-04-23 21:16:45.000,XYZ,152.951,87.1023,A
2017-04-23 21:33:40.106,XYZ,183.661,75.4048,B
2017-04-23 21:50:20.211,XYZ,170.879,86.0328,B
2017-04-23 22:06:45.000,XYZ,109.705,76.4402,A
2017-04-23 22:23:25.000,XYZ,139.168,97.3431,A
2017-04-23 22:40:05.000,XYZ,119.6,93.0066,A
2017-04-23 22:56:59.979,XYZ,183.473,22.846,B
2017-04-23 23:13:25.000,XYZ,113.746,67.9107,A
2017-04-23 23:30:05.000,XYZ,163.209,59.1419,A
2017-04-23 23:46:59.924,XYZ,192.749,98.4015,B
2017-04-24 00:03:25.000,XYZ,177.52,12.2235,A
2017-04-24 00:20:05.000,XYZ,115.333,37.782,A
2017-04-24 00:36:45.000,XYZ,171.892,1.01792,A
2017-04-24 00:53:25.000,XYZ,135.459,31.2816,A
2017-04-24 01:10:05.000,XYZ,111.461,41.4259,A
2017-04-24 01:26:45.000,XYZ,165.833,99.684,A
2017-04-24 01:43:40.003,XYZ,144.153,17.6908,B
2017-04-24 02:00:19.970,XYZ,121.815,53.7388,B
2017-04-24 02:16:59.832,XYZ,166.345,72.4864,B
2017-04-24 02:33:25.000,XYZ,104.886,43.661,A
2017-04-24 02:50:05.000,XYZ,100.271,96.8366,A
2017-04-24 03:07:00.002,XYZ,182.73,55.1467,B
2017-04-24 03:23:40.013,XYZ,103.121,95.6127,B
2017-04-24 03:40:20.050,XYZ,190.396,9.46023,B
2017-04-24 03:57:00.010,XYZ,138.16,63.0076,B
2017-04-24 04:13:40.094,XYZ,160.903,37.9699,B
2017-04-24 04:30:05.000,XYZ,129.823,44.4294,A
2017-04-24 04:46:59.811,XYZ,197.799,62.4805,B
2017-04-24 05:03:25.000,XYZ,168.971,2.28011,A
2017-04-24 05:20:20.021,XYZ,188.759,8.38247,B
2017-04-24 05:36:45.000,XYZ,193.363,12.2234,A
2017-04-24 05:53:39.802,XYZ,107.658,76.0832,B
2017-04-24 06:10:05.000,XYZ,170.448,13.1705,A
2017-04-24 06:27:00.008,XYZ,170.539,18.6429,B
2017-04-24 06:43:40.036,XYZ,123.314,76.7621,B
2017-04-24 07:00:20.050,XYZ,137.664,11.5252,B
2017-04-24 07:17:00.044,XYZ,188.26,2.2671,B
2017-04-24 07:33:40.027,XYZ,158.828,87.2301,B
2017-04-24 07:50:20.039,XYZ,189.998,97.7884,B
2017-04-24 08:06:45.000,XYZ,194.86,28.227,A
2017-04-24 08:23:25.000,XYZ,163.226,25.5777,A
2017-04-24 08:40:05.000,XYZ,194.043,99.1992,A
2017-04-24 08:57:00.010,XYZ,145.479,89.5669,B
2017-04-24 09:13:25.000,XYZ,162.862,36.1986,A
2017-04-24 09:30:19.940,XYZ,151.954,96.4293,B
2017-04-24 09:46:45.000,XYZ,177.458,11.4928,A
2017-04-24 10:03:25.000,XYZ,117.833,59.6047,A
2017-04-24 10:20:05.000,XYZ,124.647,8.81064,A
2017-04-24 10:36:45.000,XYZ,118.663,69.9289,A
2017-04-24 10:53:40.077,XYZ,147.971,99.2336,B
2017-04-24 11:10:05.000,XYZ,190.087,83.4625,A
2017-04-24 11:26:59.768,XYZ,190.372,97.4564,B
2017-04-24 11:43:25.000,XYZ,107.811,8.17019,A
2017-04-24 12:00:19.930,XYZ,110.526,78.2624,B
2017-04-24 12:16:45.000,XYZ,137.816,64.1642,A
2017-04-24 12:33:25.000,XYZ,144.562,67.9718,A
2017-04-24 12:50:05.000,XYZ,186.973,45.2642,A
2017-04-24 13:06:45.000,XYZ,165.66,34.6892,A
2017-04-24 13:23:25.000,XYZ,124.984,86.8205,A
2017-04-24 13:40:19.747,XYZ,168.024,88.5593,B
2017-04-24 13:56:45.000,XYZ,180.07,91.0545,A
2017-04-24 14:13:39.896,XYZ,195.693,18.8216,B
2017-04-24 14:30:20.051,XYZ,141.654,33.9335,B
2017-04-24 14:46:45.000,XYZ,120.227,45.4761,A
2017-04-24 15:03:25.000,XYZ,113.475,72.2036,A
2017-04-24 15:20:20.008,XYZ,150.306,47.6944,B
2017-04-24 15:36:59.864,XYZ,169.595,8.49884,B
2017-04-24 15:53:25.000,XYZ,174.149,16.1532,A
2017-04-24 16:10:05.000,XYZ,147.934,86.0092,A
2017-04-24 16:26:45.000,XYZ,165.42,21.0872,A
2017-04-24 16:43:40.017,XYZ,181.145,14.5122,B
2017-04-24 17:00:19.994,XYZ,112.704,39.9137,B
2017-04-24 17:16:59.994,XYZ,153.259,7.73819,B
2017-04-24 17:33:39.947,XYZ,185.977,99.7985,B
2017-04-24 17:50:19.878,XYZ,110.858,31.5784,B
2017-04-24 18:06:45.000,XYZ,123.661,60.5426,A
2017-04-24 18:23:25.000,XYZ,100.773,34.3806,A
2017-04-24 18:40:19.883,XYZ,192.598,48.8511,B
2017-04-24 18:57:00.025,XYZ,180.073,49.1015,B
2017-04-24 19:13:25.000,XYZ,111.152,52.8901,A
2017-04-24 19:30:20.189,XYZ,143.865,1.50061,B
2017-04-24 19:46:45.000,XYZ,197.933,8.69379,A
2017-04-24 20:03:25.000,XYZ,113.641,34.2178,A
2017-04-24 20:20:19.895,XYZ,153.188,51.755,B
2017-04-24 20:36:59.971,XYZ,147.728,39.684,B
2017-04-24 20:53:39.939,XYZ,188.971,7.25701,B
2017-04-24 21:10:20.102,XYZ,165.925,99.6245,B
2017-04-24 21:26:45.000,XYZ,114.849,38.121,A
2017-04-24 21:43:39.929,XYZ,141.954,81.5222,B
2017-04-24 22:00:05.000,XYZ,175.561,1.70716,A
2017-04-24 22:17:00.045,XYZ,154.443,25.4049,B
2017-04-24 22:33:39.991,XYZ,105.605,28.0449,B
2017-04-24 22:50:05.000,XYZ,194.1,15.6136,A
2017-04-24 23:07:00.021,XYZ,103.88,19.7256,B
2017-04-24 23:23:39.931,XYZ,127.22,77.962,B
2017-04-24 23:40:19.823,XYZ,117.836,76.5785,B
2017-04-24 23:56:59.967,XYZ,117.038,44.7431,B
2017-04-25 00:13:40.045,XYZ,138.194,50.4819,B
2017-04-25 00:30:19.856,XYZ,122.311,90.1962,B
2017-04-25 00:47:00.087,XYZ,131.191,12.8412,B
2017-04-25 01:03:25.000,XYZ,157.865,55.7573,A
2017-04-25 01:20:20.035,XYZ,187.73,86.066,B
2017-04-25 01:36:45.000,XYZ,139.212,79.0584,A
2017-04-25 01:53:25.000,XYZ,113.386,83.9488,A
2017-04-25 02:10:05.000,XYZ,103.639,66.9678,A
2017-04-25 02:26:45.000,XYZ,125.812,41.7924,A
2017-04-25 02:43:39.863,XYZ,144.418,78.7146,B
2017-04-25 03:00:19.972,XYZ,188.391,24.0003,B
2017-04-25 03:16:45.000,XYZ,180.141,75.642,A
2017-04-25 03:33:25.000,XYZ,191.006,3.22657,A
2017-04-25 03:50:19.989,XYZ,141.593,30.3026,B
2017-04-25 04:06:59.958,XYZ,187.452,52.0098,B
2017-04-25 04:23:40.031,XYZ,121.458,94.5068,B
2017-04-25 04:40:05.000,XYZ,140.43,17.8769,A
2017-04-25 04:56:59.886,XYZ,101.847,62.6717,B
2017-04-25 05:13:39.974,XYZ,143.625,86.2148,B
2017-04-25 05:30:19.962,XYZ,169.237,41.4469,B
2017-04-25 05:46:59.923,XYZ,157.182,57.2905,B
2017-04-25 06:03:25.000,XYZ,165.978,74.574,A
2017-04-25 06:20:05.000,XYZ,160.433,12.8739,A
2017-04-25 06:36:45.000,XYZ,199.39,94.165,A
2017-04-25 06:53:39.941,XYZ,137.808,60.3305,B
2017-04-25 07:10:20.164,XYZ,126.288,60.8438,B
2017-04-25 07:26:45.000,XYZ,160.248,41.1185,A
2017-04-25 07:43:25.000,XYZ,143.11,3.35615,A
2017-04-25 08:00:19.921,XYZ,133.32,69.9382,B
2017-04-25 08:16:45.000,XYZ,110.569,25.08,A
2017-04-25 08:33:25.000,XYZ,114.986,12.4174,A
2017-04-25 08:50:05.000,XYZ,181.595,51.738,A
2017-04-25 09:06:45.000,XYZ,143.545,22.5963,A
2017-04-25 09:23:25.000,XYZ,150.236,53.2685,A
2017-04-25 09:40:05.000,XYZ,108.973,89.443,A
2017-04-25 09:56:45.000,XYZ,196.408,2.05385,A
2017-04-25 10:13:25.000,XYZ,182.29,54.2232,A
2017-04-25 10:30:20.045,XYZ,100.829,96.4484,B
2017-04-25 10:46:45.000,XYZ,163.059,67.6679,A
2017-04-25 11:03:39.951,XYZ,150.684,3.20991,B
2017-04-25 11:20:05.000,XYZ,162.192,9.20734,A
2017-04-25 11:36:45.000,XYZ,189.713,25.4456,A
2017-04-25 11:53:25.000,XYZ,156.118,46.5009,A
2017-04-25 12:10:19.908,XYZ,151.439,45.5011,B
2017-04-25 12:26:45.000,XYZ,104.526,34.2835,A
2017-04-25 12:43:40.036,XYZ,137.235,52.9118,B
2017-04-25 13:00:05.000,XYZ,174.771,83.0411,A
2017-04-25 13:16:45.000,XYZ,148.024,77.3051,A
2017-04-25 13:33:40.016,XYZ,168.771,21.3796,B
2017-04-25 13:50:05.000,XYZ,185.689,17.7588,A
2017-04-25 14:06:59.937,XYZ,184.714,99.901,B
2017-04-25 14:23:25.000,XYZ,147.889,21.2666,A
2017-04-25 14:40:05.000,XYZ,164.004,34.2871,A
2017-04-25 14:56:59.968,XYZ,120.892,85.279,B
2017-04-25 15:13:39.896,XYZ,184.569,69.4881,B
2017-04-25 15:30:05.000,XYZ,108.257,91.3125,A
2017-04-25 15:46:45.000,XYZ,158.405,99.7514,A
2017-04-25 16:03:25.000,XYZ,189.097,71.9068,A
2017-04-25 16:20:05.000,XYZ,168.624,83.7714,A
2017-04-25 16:36:45.000,XYZ,112.911,76.276,A
2017-04-25 16:53:25.000,XYZ,172.929,99.1076,A
2017-04-25 17:10:05.000,XYZ,104.913,68.9496,A
2017-04-25 17:27:00.049,XYZ,126.609,2.48819,B
2017-04-25 17:43:25.000,XYZ,149.293,63.8229,A
2017-04-25 18:00:05.000,XYZ,108.657,95.5883,A
2017-04-25 18:16:45.000,XYZ,196.194,46.3797,A
2017-04-25 18:33:25.000,XYZ,149.378,82.1848,A
2017-04-25 18:50:05.000,XYZ,185.867,56.5866,A
2017-04-25 19:06:45.000,XYZ,181.715,40.1493,A
2017-04-25 19:23:39.913,XYZ,132.048,82.7908,B
2017-04-25 19:40:05.000,XYZ,197.855,32.1431,A
2017-04-25 19:56:45.000,XYZ,119.435,13.1723,A
2017-04-25 20:13:25.000,XYZ,197.077,39.6398,A
2017-04-25 20:30:20.130,XYZ,139.62,92.0072,B
2017-04-25 20:46:45.000,XYZ,146.784,76.715,A
2017-04-25 21:03:39.934,XYZ,186.233,94.7234,B
2017-04-25 21:20:05.000,XYZ,113.599,13.2699,A
2017-04-25 21:37:00.024,XYZ,125.652,32.7056,B
2017-04-25 21:53:25.000,XYZ,102.706,55.1972,A
2017-04-25 22:10:05.000,XYZ,189.587,64.0758,A
2017-04-25 22:26:45.000,XYZ,195.97,65.5924,A
2017-04-25 22:43:39.842,XYZ,122.462,39.4821,B
2017-04-25 23:00:05.000,XYZ,163.463,88.3438,A
2017-04-25 23:16:59.948,XYZ,188.628,80.9197,B
2017-04-25 23:33:40.021,XYZ,112.989,44.3871,B
2017-04-25 23:50:05.000,XYZ,123.087,4.55825,A
2017-04-26 00:06:45.000,XYZ,128.676,42.7726,A
2017-04-26 00:23:39.956,XYZ,163.986,92.6104,B
2017-04-26 00:40:19.858,XYZ,128.474,34.4959,B
2017-04-26 00:56:45.000,XYZ,178.973,31.6219,A
2017-04-26 01:13:39.932,XYZ,179.134,73.3941,B
2017-04-26 01:30:19.961,XYZ,167.51,56.8418,B
2017-04-26 01:46:59.845,XYZ,126.769,53.0071,B
2017-04-26 02:03:25.000,XYZ,127.255,92.1092,A
2017-04-26 02:20:05.000,XYZ,110.226,53.4902,A
2017-04-26 02:36:45.000,XYZ,187.63,27.0591,A
2017-04-26 02:53:39.981,XYZ,181.219,58.2097,B
2017-04-26 03:10:05.000,XYZ,159.389,10.2455,A
2017-04-26 03:26:45.000,XYZ,102.787,40.3129,A
2017-04-26 03:43:39.782,XYZ,163.987,20.3614,B
2017-04-26 04:00:05.000,XYZ,157.431,16.7567,A
2017-04-26 04:16:45.000,XYZ,127.339,71.9318,A
2017-04-26 04:33:25.000,XYZ,125.446,75.7993,A
2017-04-26 04:50:20.076,XYZ,194.532,91.669,B
2017-04-26 05:06:59.941,XYZ,115.915,75.361,B
2017-04-26 05:23:39.875,XYZ,190.884,77.0915,B
2017-04-26 05:40:19.946,XYZ,110.095,73.3805,B
2017-04-26 05:56:45.000,XYZ,198.382,16.9562,A
2017-04-26 06:13:39.994,XYZ,184.795,68.3247,B
2017-04-26 06:30:19.996,XYZ,150.052,90.1625,B
2017-04-26 06:47:00.124,XYZ,113.708,75.1767,B
2017-04-26 07:03:39.983,XYZ,179.415,57.0081,B
2017-04-26 07:20:20.078,XYZ,183.626,25.7167,B
2017-04-26 07:36:45.000,XYZ,199.228,78.6073,A
2017-04-26 07:53:40.086,XYZ,146.445,2.52903,B
2017-04-26 08:10:20.008,XYZ,169.619,1.76233,B
2017-04-26 08:27:00.029,XYZ,115.761,91.1499,B
2017-04-26 08:43:40.050,XYZ,152.002,95.3586,B
2017-04-26 09:00:19.982,XYZ,117.24,51.8191,B
2017-04-26 09:17:00.166,XYZ,146.635,20.2393,B
2017-04-26 09:33:40.073,XYZ,162.999,68.9627,B
2017-04-26 09:50:20.037,XYZ,157.782,22.1734,B
2017-04-26 10:06:59.980,XYZ,157.095,26.4117,B
2017-04-26 10:23:40.011,XYZ,137.336,20.6781,B
2017-04-26 10:40:19.836,XYZ,131.692,28.3325,B
2017-04-26 10:56:45.000,XYZ,130.291,68.3551,A
2017-04-26 11:13:40.158,XYZ,178.859,94.1836,B
2017-04-26 11:30:20.088,XYZ,110.862,3.14407,B
2017-04-26 11:46:45.000,XYZ,176.628,35.1739,A
2017-04-26 12:03:39.962,XYZ,127.987,32.7847,B
2017-04-26 12:20:05.000,XYZ,165.68,47.6756,A
2017-04-26 12:37:00.018,XYZ,109.399,37.3281,B
2017-04-26 12:53:25.000,XYZ,153.164,63.5387,A
2017-04-26 13:10:20.053,XYZ,171.503,50.9754,B
2017-04-26 13:26:45.000,XYZ,180.392,79.3054,A
2017-04-26 13:43:39.958,XYZ,162.632,76.9776,B
2017-04-26 14:00:05.000,XYZ,183.844,75.3461,A
2017-04-26 14:16:59.947,XYZ,164.407,44.7713,B
2017-04-26 14:33:40.003,XYZ,111.592,94.1606,B
2017-04-26 14:50:05.000,XYZ,150.939,53.8493,A
2017-04-26 15:06:45.000,XYZ,185.937,1.37637,A
2017-04-26 15:23:25.000,XYZ,196.508,90.1188,A
2017-04-26 15:40:19.898,XYZ,169.683,91.5987,B
2017-04-26 15:56:59.964,XYZ,163.806,79.1067,B
2017-04-26 16:13:40.357,XYZ,123.832,48.5166,B
2017-04-26 16:30:05.000,XYZ,194.528,53.3687,A
2017-04-26 16:47:00.058,XYZ,156.69,66.7007,B
2017-04-26 17:03:25.000,XYZ,140.66,2.68362,A
2017-04-26 17:20:05.000,XYZ,150.3,23.802,A
2017-04-26 17:36:59.964,XYZ,162.64,43.4378,B
2017-04-26 17:53:39.915,XYZ,163.203,58.7108,B
2017-04-26 18:10:20.038,XYZ,190.789,83.7154,B
2017-04-26 18:26:45.000,XYZ,185.279,49.6554,A
2017-04-26 18:43:25.000,XYZ,186.106,90.8306,A
2017-04-26 19:00:19.823,XYZ,188.6,51.957,B
2017-04-26 19:16:59.979,XYZ,153.204,97.5165,B
2017-04-26 19:33:39.867,XYZ,100.077,92.4924,B
2017-04-26 19:50:19.850,XYZ,193.806,14.017,B
2017-04-26 20:07:00.014,XYZ,148.507,1.11544,B
2017-04-26 20:23:40.027,XYZ,136.284,80.9023,B
2017-04-26 20:40:05.000,XYZ,140.381,43.1245,A
2017-04-26 20:56:45.000,XYZ,162.471,58.9982,A
2017-04-26 21:13:40.057,XYZ,131.503,75.4684,B
2017-04-26 21:30:05.000,XYZ,131.688,19.1467,A
2017-04-26 21:47:00.082,XYZ,103.743,39.9809,B
2017-04-26 22:03:25.000,XYZ,159.429,17.8869,A
2017-04-26 22:20:05.000,XYZ,121.017,61.2133,A
2017-04-26 22:36:45.000,XYZ,159.165,69.5765,A
2017-04-26 22:53:39.972,XYZ,177.029,59.2998,B
2017-04-26 23:10:19.829,XYZ,116.569,16.2973,B
2017-04-26 23:26:45.000,XYZ,163.382,69.2217,A
2017-04-26 23:43:40.029,XYZ,125.706,93.2939,B
2017-04-27 00:00:19.909,XYZ,164.706,77.6473,B
2017-04-27 00:16:59.926,XYZ,159.161,31.7856,B
2017-04-27 00:33:25.000,XYZ,186.817,82.414,A
2017-04-27 00:50:05.000,XYZ,122.055,3.98757,A
2017-04-27 01:06:45.000,XYZ,115.019,33.3622,A
2017-04-27 01:23:25.000,XYZ,162.946,78.3204,A
2017-04-27 01:40:19.821,XYZ,148.521,67.983,B
2017-04-27 01:57:00.107,XYZ,196.607,21.2139,B
2017-04-27 02:13:39.924,XYZ,166.718,16.3786,B
2017-04-27 02:30:05.000,XYZ,137.781,14.002,A
2017-04-27 02:46:45.000,XYZ,138.83,32.5839,A
2017-04-27 03:03:25.000,XYZ,146.066,6.91523,A
2017-04-27 03:20:05.000,XYZ,131.592,69.0635,A
2017-04-27 03:36:59.964,XYZ,175.581,71.296,B
2017-04-27 03:53:25.000,XYZ,110.076,37.9611,A
2017-04-27 04:10:05.000,XYZ,180.827,29.1285,A
2017-04-27 04:26:59.999,XYZ,144.767,11.4744,B
